sample	tp53_mutation_status
CPCT02080317T	0
CPCT02080321T	0
CPCT02080322T	0
CPCT02080323T	0
CPCT02080326T	0
CPCT02090002T	0
CPCT02090003T	0
CPCT02090004T	0
CPCT02090005T	0
CPCT02090006T	0
CPCT02090009T	0
CPCT02090011T	0
CPCT02090012T	0
CPCT02090014T	0
CPCT02090015T	0
CPCT02090018T	0
CPCT02090019T	0
CPCT02090020T	0
CPCT02090021T	0
CPCT02090023T	0
CPCT02090026T	0
CPCT02090027T	0
CPCT02090028T	0
CPCT02090030T	0
CPCT02090031T	0
CPCT02090032T	0
CPCT02090033T	0
CPCT02090034T	0
CPCT02090035T	0
CPCT02090036T	0
CPCT02090037T	0
CPCT02090038T	0
CPCT02090039T	0
CPCT02090042T	0
CPCT02090043T	0
CPCT02090044T	0
CPCT02090047T	0
CPCT02090049T	0
CPCT02090050T	0
CPCT02090052T	0
CPCT02090053T	0
CPCT02090054T	0
CPCT02090057T	0
CPCT02090058T	0
CPCT02090059T	0
CPCT02090060T	0
CPCT02090062T	0
CPCT02090063T	0
CPCT02090064T	0
CPCT02090065T	0
CPCT02100001TII	0
CPCT02100001TIII	0
CPCT02100002T	0
CPCT02100007T	0
CPCT02100009T	0
CPCT02100011T	0
CPCT02100013T	0
CPCT02100013TII	0
CPCT02100017T	0
CPCT02100019T	0
CPCT02100020T	0
CPCT02100021T	0
CPCT02100023T	0
CPCT02100024T	0
CPCT02100026T	0
CPCT02100027T	0
CPCT02100028T	0
CPCT02100029T	0
CPCT02100030T	0
CPCT02100032T	0
CPCT02100033T	0
CPCT02100035T	0
CPCT02100036T	0
CPCT02100037T	0
CPCT02100039T	0
CPCT02100041T	0
CPCT02100042T	0
CPCT02100043T	0
CPCT02100044T	0
CPCT02100048T	0
CPCT02100049T	0
CPCT02100050T	0
CPCT02100051T	0
CPCT02100055T	0
CPCT02100056T	0
CPCT02100057T	0
CPCT02100058T	0
CPCT02100061T	0
CPCT02100064T	0
CPCT02100066T	0
CPCT02100067T	0
CPCT02100067TII	0
CPCT02100072T	0
CPCT02100074T	0
CPCT02100075T	0
CPCT02100076T	0
CPCT02100077T	0
CPCT02100079T	0
CPCT02100081T	0
CPCT02100084T	0
CPCT02100085T	0
CPCT02100086T	0
CPCT02100089T	0
CPCT02100090T	0
CPCT02100091T	0
CPCT02100092T	0
CPCT02100093T	0
CPCT02100094T	0
CPCT02100095T	0
CPCT02100098T	0
CPCT02100101T	0
CPCT02100102T	0
CPCT02100104T	0
CPCT02100105T	0
CPCT02100106T	0
CPCT02100107T	0
CPCT02100108T	0
CPCT02100110T	0
CPCT02100112T	0
CPCT02100115T	0
CPCT02100116T	0
CPCT02100117T	0
CPCT02100119T	0
CPCT02100120T	0
CPCT02100121T	0
CPCT02100122T	0
CPCT02100125T	0
CPCT02100126T	0
CPCT02100127T	0
CPCT02100129T	0
CPCT02100130T	0
CPCT02100131T	0
CPCT02100132T	0
CPCT02100133T	0
CPCT02100134T	0
CPCT02100135T	0
CPCT02100137T	0
CPCT02100138T	0
CPCT02100139T	0
CPCT02100140T	0
CPCT02100141T	0
CPCT02100144T	0
CPCT02100145T	0
CPCT02100147T	0
CPCT02100149T	0
CPCT02100151T	0
CPCT02100152T	0
CPCT02100156T	0
CPCT02100157T	0
CPCT02100159T	0
CPCT02100161T	0
CPCT02100163T	0
CPCT02100164T	0
CPCT02100165T	0
CPCT02100166T	0
CPCT02100169T	0
CPCT02100170T	0
CPCT02100172T	0
CPCT02100173T	0
CPCT02100174T	0
CPCT02100176T	0
CPCT02100178T	0
CPCT02100182T	0
CPCT02100184T	0
CPCT02100186T	0
CPCT02100187T	0
CPCT02100188T	0
CPCT02100189T	0
CPCT02100190T	0
CPCT02100194T	0
CPCT02100195T	0
CPCT02100200T	0
CPCT02100202T	0
CPCT02100203T	0
CPCT02100205T	0
CPCT02100206T	0
CPCT02100207T	0
CPCT02100209T	0
CPCT02110002T	0
CPCT02110003T	0
CPCT02110004T	0
CPCT02110007T	0
CPCT02110008T	0
CPCT02110010T	0
CPCT02110011T	0
CPCT02110012T	0
CPCT02110013T	0
CPCT02110015T	0
CPCT02110016T	0
CPCT02110017T	0
CPCT02110018T	0
CPCT02110020T	0
CPCT02110023T	0
CPCT02110024T	0
CPCT02110026T	0
CPCT02110028T	0
CPCT02110029T	0
CPCT02110030T	0
CPCT02110031T	0
CPCT02110032T	0
CPCT02110033T	0
CPCT02110035T	0
CPCT02110036T	0
CPCT02110039T	0
CPCT02110040T	0
CPCT02110041T	0
CPCT02110042T	0
CPCT02110046T	0
CPCT02110047T	0
CPCT02110049T	0
CPCT02110050T	0
CPCT02110056T	0
CPCT02110057T	0
CPCT02110059T	0
CPCT02110060T	0
CPCT02110061T	0
CPCT02110062T	0
CPCT02110063T	0
CPCT02110064T	0
CPCT02110069T	0
CPCT02110071T	0
CPCT02110073T	0
CPCT02110074T	0
CPCT02110075T	0
CPCT02110076T	0
CPCT02110077T	0
CPCT02110078T	0
CPCT02110079T	0
CPCT02110080T	0
CPCT02110088T	0
CPCT02110089T	0
CPCT02110090T	0
CPCT02110091T	0
CPCT02110092T	0
CPCT02110099T	0
CPCT02110101T	0
CPCT02110102T	0
CPCT02110103T	0
CPCT02110104T	0
CPCT02120001T	0
CPCT02120002T	0
CPCT02120004T	0
CPCT02120005T	0
CPCT02120007T	0
CPCT02120008T	0
CPCT02120011T	0
CPCT02120012T	0
CPCT02120013T	0
CPCT02120014T	0
CPCT02120016T	0
CPCT02120018T	0
CPCT02120020T	0
CPCT02120021T	0
CPCT02120022T	0
CPCT02120023T	0
CPCT02120024T	0
CPCT02120027T	0
CPCT02120028T	0
CPCT02120029T	0
CPCT02120030T	0
CPCT02120031T	0
CPCT02120032T	0
CPCT02120033T	0
CPCT02120037T	0
CPCT02120040T	0
CPCT02120041T	0
CPCT02120042T	0
CPCT02120044T	0
CPCT02120047T	0
CPCT02120047TII	0
CPCT02120048T	0
CPCT02120050T	0
CPCT02120051T	0
CPCT02120052T	0
CPCT02120053T	0
CPCT02120054T	0
CPCT02120055T	0
CPCT02120056T	0
CPCT02120057T	0
CPCT02120058T	0
CPCT02120059T	0
CPCT02120061T	0
CPCT02120062T	0
CPCT02120063T	0
CPCT02120066T	0
CPCT02120069T	0
CPCT02120070T	0
CPCT02120073T	0
CPCT02120074T	0
CPCT02120077T	0
CPCT02120078T	0
CPCT02120079T	0
CPCT02120080T	0
CPCT02120085T	0
CPCT02120087T	0
CPCT02120088T	0
CPCT02120090T	0
CPCT02120091T	0
CPCT02120095T	0
CPCT02120096T	0
CPCT02120097T	0
CPCT02120098T	0
CPCT02120099T	0
CPCT02120100T	0
CPCT02120101T	0
CPCT02120102T	0
CPCT02120103T	0
CPCT02120105T	0
CPCT02120107T	0
CPCT02120108T	0
CPCT02120110T	0
CPCT02120111T	0
CPCT02120112T	0
CPCT02120114T	0
CPCT02120117T	0
CPCT02120118T	0
CPCT02120119T	0
CPCT02120120T	0
CPCT02120121T	0
CPCT02120123T	0
CPCT02120124T	0
CPCT02120125T	0
CPCT02120131T	0
CPCT02120132T	0
CPCT02120136T	0
CPCT02120137T	0
CPCT02120138T	0
CPCT02120140T	0
CPCT02120144T	0
CPCT02120145T	0
CPCT02120146T	0
CPCT02120147T	0
CPCT02120148T	0
CPCT02120149T	0
CPCT02120150T	0
CPCT02120152T	0
CPCT02120153T	0
CPCT02120154T	0
CPCT02120158T	0
CPCT02120160T	0
CPCT02120161T	0
CPCT02120162T	0
CPCT02120164T	0
CPCT02120165T	0
CPCT02120167T	0
CPCT02120168T	0
CPCT02120171T	0
CPCT02120172T	0
CPCT02120176T	0
CPCT02120177T	0
CPCT02120179T	0
CPCT02120180T	0
CPCT02120182T	0
CPCT02120183T	0
CPCT02120184T	0
CPCT02120187T	0
CPCT02120189T	0
CPCT02120191T	0
CPCT02120193T	0
CPCT02120195T	0
CPCT02120198T	0
CPCT02120199T	0
CPCT02120200T	0
CPCT02120203T	0
CPCT02120204T	0
CPCT02120206T	0
CPCT02120207T	0
CPCT02130003T	0
CPCT02130006T	0
CPCT02130010T	0
CPCT02130013T	0
CPCT02130014T	0
CPCT02130019T	0
CPCT02130025T	0
CPCT02130027T	0
CPCT02130028T	0
CPCT02130029T	0
CPCT02130030T	0
CPCT02130031T	0
CPCT02130032T	0
CPCT02130033T	0
CPCT02130034T	0
CPCT02130035T	0
CPCT02130041T	0
CPCT02130044T	0
CPCT02130046T	0
CPCT02130047T	0
CPCT02130048T	0
CPCT02130049T	0
CPCT02130050T	0
CPCT02130051T	0
CPCT02130054T	0
CPCT02130056T	0
CPCT02130057T	0
CPCT02130059T	0
CPCT02130062T	0
CPCT02130063T	0
CPCT02130064T	0
CPCT02130065T	0
CPCT02130066T	0
CPCT02130067T	0
CPCT02130069T	0
CPCT02130070T	0
CPCT02130071T	0
CPCT02130079T	0
CPCT02130082T	0
CPCT02130084T	0
CPCT02130085T	0
CPCT02130087T	0
CPCT02130089T	0
CPCT02130091T	0
CPCT02130093T	0
CPCT02130094T	0
CPCT02130095T	0
CPCT02130096T	0
CPCT02130103T	0
CPCT02130105T	0
CPCT02130107T	0
CPCT02130116T	0
CPCT02130118T	0
CPCT02130120T	0
CPCT02130122T	0
CPCT02130125T	0
CPCT02130127T	0
CPCT02130129T	0
CPCT02130131T	0
CPCT02130132T	0
CPCT02130134T	0
CPCT02130137T	0
CPCT02130138T	0
CPCT02130139T	0
CPCT02130140T	0
CPCT02130142T	0
CPCT02130144T	0
CPCT02130146T	0
CPCT02130147T	0
CPCT02130148T	0
CPCT02130152T	0
CPCT02130154T	0
CPCT02130155T	0
CPCT02130156T	0
CPCT02130157T	0
CPCT02130158T	0
CPCT02130159T	0
CPCT02130163T	0
CPCT02130164T	0
CPCT02130167T	0
CPCT02130169T	0
CPCT02130170T	0
CPCT02130172T	0
CPCT02130173T	0
CPCT02130178T	0
CPCT02130180T	0
CPCT02130184T	0
CPCT02130186T	0
CPCT02130189T	0
CPCT02130190T	0
CPCT02130195T	0
CPCT02130200T	0
CPCT02130203T	0
CPCT02140003T	0
CPCT02140004T	0
CPCT02140004TII	0
CPCT02140006T	0
CPCT02140007T	0
CPCT02140010T	0
CPCT02140011T	0
CPCT02140012T	0
CPCT02140015T	0
CPCT02140017T	0
CPCT02140017TII	0
CPCT02140018T	0
CPCT02140020T	0
CPCT02140021T	0
CPCT02140022T	0
CPCT02140023T	0
CPCT02140024T	0
CPCT02140025T	0
CPCT02140026T	0
CPCT02140028T	0
CPCT02140029T	0
CPCT02140030T	0
CPCT02140034T	0
CPCT02140036T	0
CPCT02140037T	0
CPCT02140038T	0
CPCT02140039T	0
CPCT02140040T	0
CPCT02140041T	0
CPCT02140041TII	0
CPCT02140041TIII	0
CPCT02140041TIV	0
CPCT02140042T	0
CPCT02140042TII	0
CPCT02140044T	0
CPCT02140045T	0
CPCT02140046T	0
CPCT02140047T	0
CPCT02140050T	0
CPCT02140052T	0
CPCT02140053T	0
CPCT02140054T	0
CPCT02140055T	0
CPCT02140056T	0
CPCT02140057T	0
CPCT02140059T	0
CPCT02140060T	0
CPCT02140061T	0
CPCT02140065T	0
CPCT02140067T	0
CPCT02140070T	0
CPCT02140071T	0
CPCT02140072T	0
CPCT02140074T	0
CPCT02140075T	0
CPCT02140079T	0
CPCT02140080T	0
CPCT02140081T	0
CPCT02140083T	0
CPCT02140085T	0
CPCT02140085TII	0
CPCT02140086T	0
CPCT02140087T	0
CPCT02140089T	0
CPCT02140091T	0
CPCT02140091TII	0
CPCT02140093T	0
CPCT02140094T	0
CPCT02140094TII	0
CPCT02140095T	0
CPCT02140098T	0
CPCT02140101T	0
CPCT02140102T	0
CPCT02140104T	0
CPCT02140105T	0
CPCT02140106T	0
CPCT02140110T	0
CPCT02150002T	0
CPCT02150004T	0
CPCT02150005T	0
CPCT02150006T	0
CPCT02150008T	0
CPCT02150012T	0
CPCT02150013T	0
CPCT02150014T	0
CPCT02150016T	0
CPCT02150017T	0
CPCT02150018T	0
CPCT02150019T	0
CPCT02150021T	0
CPCT02150022T	0
CPCT02150025T	0
CPCT02150026T	0
CPCT02150027T	0
CPCT02150030T	0
CPCT02150031T	0
CPCT02150033T	0
CPCT02150034T	0
CPCT02150038T	0
CPCT02150040T	0
CPCT02150043T	0
CPCT02150044T	0
CPCT02150046T	0
CPCT02150047T	0
CPCT02150048T	0
CPCT02150051T	0
CPCT02150052T	0
CPCT02160001T	0
CPCT02160003T	0
CPCT02160004T	0
CPCT02160007T	0
CPCT02160008T	0
CPCT02160009T	0
CPCT02160010T	0
CPCT02160012T	0
CPCT02160013T	0
CPCT02160014T	0
CPCT02160015T	0
CPCT02160017T	0
CPCT02160018T	0
CPCT02160019T	0
CPCT02160020T	0
CPCT02160021T	0
CPCT02160022T	0
CPCT02160024T	0
CPCT02160026T	0
CPCT02160027T	0
CPCT02160028T	0
CPCT02160029T	0
CPCT02160030T	0
CPCT02160034T	0
CPCT02160035T	0
CPCT02160036T	0
CPCT02160037T	0
CPCT02160038T	0
CPCT02160039T	0
CPCT02160040T	0
CPCT02160041T	0
CPCT02160042T	0
CPCT02160045T	0
CPCT02160047T	0
CPCT02160049T	0
CPCT02160051T	0
CPCT02160052T	0
CPCT02160055T	0
CPCT02160057T	0
CPCT02160058T	0
CPCT02160059T	0
CPCT02160060T	0
CPCT02160061T	0
CPCT02160062T	0
CPCT02170001T	0
CPCT02170002T	0
CPCT02170003T	0
CPCT02170006T	0
CPCT02170007T	0
CPCT02170009T	0
CPCT02170010T	0
CPCT02170012T	0
CPCT02170013T	0
CPCT02170014T	0
CPCT02170016T	0
CPCT02170017T	0
CPCT02170018T	0
CPCT02170019T	0
CPCT02170020T	0
CPCT02170022T	0
CPCT02170024T	0
CPCT02170027T	0
CPCT02170029T	0
CPCT02170031T	0
CPCT02170032T	0
CPCT02170033T	0
CPCT02170035T	0
CPCT02170036T	0
CPCT02170037T	0
CPCT02170038T	0
CPCT02170039T	0
CPCT02180001T	0
CPCT02180002T	0
CPCT02180003T	0
CPCT02180005T	0
CPCT02180007T	0
CPCT02180008T	0
CPCT02180009T	0
CPCT02180012T	0
CPCT02180014T	0
CPCT02180020T	0
CPCT02180022T	0
CPCT02180023T	0
CPCT02180025T	0
CPCT02180026T	0
CPCT02180028T	0
CPCT02180029T	0
CPCT02180030T	0
CPCT02180031T	0
CPCT02180032T	0
CPCT02180033T	0
CPCT02180037T	0
CPCT02180038T	0
CPCT02180041T	0
CPCT02180042T	0
CPCT02180043T	0
CPCT02180045T	0
CPCT02180048T	0
CPCT02180049T	0
CPCT02180050T	0
CPCT02180051T	0
CPCT02180052T	0
CPCT02180053T	0
CPCT02180054T	0
CPCT02180055T	0
CPCT02180057T	0
CPCT02180064T	0
CPCT02180067T	0
CPCT02180068T	0
CPCT02180069T	0
CPCT02180070T	0
CPCT02180072T	0
CPCT02180076T	0
CPCT02180077T	0
CPCT02180078T	0
CPCT02190001T	0
CPCT02190002T	0
CPCT02190003T	0
CPCT02190004T	0
CPCT02190006T	0
CPCT02190007T	0
CPCT02190009T	0
CPCT02190010T	0
CPCT02190012T	0
CPCT02190013T	0
CPCT02190014T	0
CPCT02190017T	0
CPCT02190019T	0
CPCT02190020T	0
CPCT02190023T	0
CPCT02190024T	0
CPCT02190026T	0
CPCT02190027T	0
CPCT02190029T	0
CPCT02190030T	0
CPCT02190031T	0
CPCT02190033T	0
CPCT02190037T	0
CPCT02190039T	0
CPCT02190040T	0
CPCT02190041T	0
CPCT02190043T	0
CPCT02190044T	0
CPCT02190045T	0
CPCT02190047T	0
CPCT02190049T	0
CPCT02190050T	0
CPCT02190051T	0
CPCT02190052T	0
CPCT02190054T	0
CPCT02190055T	0
CPCT02190058T	0
CPCT02200005T	0
CPCT02200006T	0
CPCT02200007T	0
CPCT02200008T	0
CPCT02200009T	0
CPCT02200012T	0
CPCT02210001T	0
CPCT02210003T	0
CPCT02210004T	0
CPCT02210007T	0
CPCT02210008T	0
CPCT02210009T	0
CPCT02210010T	0
CPCT02210011T	0
CPCT02210012T	0
CPCT02210014T	0
CPCT02210016T	0
CPCT02210017T	0
CPCT02210018T	0
CPCT02210020T	0
CPCT02210023T	0
CPCT02210024T	0
CPCT02210025T	0
CPCT02210026T	0
CPCT02210027T	0
CPCT02210028T	0
CPCT02210029T	0
CPCT02210031T	0
CPCT02210033T	0
CPCT02210034T	0
CPCT02210035T	0
CPCT02210036T	0
CPCT02210037T	0
CPCT02210041T	0
CPCT02210042T	0
CPCT02210043T	0
CPCT02210044T	0
CPCT02210045T	0
CPCT02210046T	0
CPCT02210048T	0
CPCT02210049T	0
CPCT02210050T	0
CPCT02210051T	0
CPCT02210053T	0
CPCT02210054T	0
CPCT02210056T	0
CPCT02210059T	0
CPCT02210064T	0
CPCT02210065T	0
CPCT02210066T	0
CPCT02210067T	0
CPCT02210068T	0
CPCT02210069T	0
CPCT02210070T	0
CPCT02210071T	0
CPCT02210073T	0
CPCT02210074T	0
CPCT02210075T	0
CPCT02210076T	0
CPCT02210077T	0
CPCT02210082T	0
CPCT02210083T	0
CPCT02210085T	0
CPCT02220001T	0
CPCT02220002T	0
CPCT02220005T	0
CPCT02220006T	0
CPCT02220007T	0
CPCT02220008T	0
CPCT02220009T	0
CPCT02220014T	0
CPCT02220015T	0
CPCT02220019T	0
CPCT02220020T	0
CPCT02220022T	0
CPCT02220023T	0
CPCT02220024T	0
CPCT02220025T	0
CPCT02220026T	0
CPCT02220027T	0
CPCT02220029T	0
CPCT02220030T	0
CPCT02220031T	0
CPCT02220032T	0
CPCT02220036T	0
CPCT02220037T	0
CPCT02220038T	0
CPCT02220041T	0
CPCT02220043T	0
CPCT02220044T	0
CPCT02220045T	0
CPCT02220047T	0
CPCT02220050T	0
CPCT02220053T	0
CPCT02220054T	0
CPCT02220056T	0
CPCT02220057T	0
CPCT02220059T	0
CPCT02220060T	0
CPCT02220061T	0
CPCT02220063T	0
CPCT02220064T	0
CPCT02220067T	0
CPCT02220069T	0
CPCT02220071T	0
CPCT02220075T	0
CPCT02220076T	0
CPCT02220077T	0
CPCT02220078T	0
CPCT02220079T	0
CPCT02220081T	0
CPCT02220082T	0
CPCT02230001T	0
CPCT02230002T	0
CPCT02230003T	0
CPCT02230004T	0
CPCT02230005T	0
CPCT02230006T	0
CPCT02230011T	0
CPCT02230012T	0
CPCT02230013T	0
CPCT02230014T	0
CPCT02230015T	0
CPCT02230016T	0
CPCT02230017T	0
CPCT02230021T	0
CPCT02230022T	0
CPCT02230023T	0
CPCT02230024T	0
CPCT02230025T	0
CPCT02230027T	0
CPCT02230028T	0
CPCT02230029T	0
CPCT02230030T	0
CPCT02230032T	0
CPCT02230033T	0
CPCT02230034T	0
CPCT02230035T	0
CPCT02230036T	0
CPCT02230038T	0
CPCT02230039T	0
CPCT02230042T	0
CPCT02230043T	0
CPCT02230044T	0
CPCT02230045T	0
CPCT02230047T	0
CPCT02230049T	0
CPCT02230050T	0
CPCT02230051T	0
CPCT02230052T	0
CPCT02230053T	0
CPCT02230055T	0
CPCT02230056T	0
CPCT02230057T	0
CPCT02230058T	0
CPCT02230059T	0
CPCT02230060T	0
CPCT02230061T	0
CPCT02230065T	0
CPCT02230066T	0
CPCT02230067T	0
CPCT02230068T	0
CPCT02230070T	0
CPCT02230071T	0
CPCT02230072T	0
CPCT02230073T	0
CPCT02230074T	0
CPCT02230075T	0
CPCT02230077T	0
CPCT02230078T	0
CPCT02230079T	0
CPCT02230080T	0
CPCT02230082T	0
CPCT02230085T	0
CPCT02230086T	0
CPCT02230087T	0
CPCT02230088T	0
CPCT02230089T	0
CPCT02230090T	0
CPCT02230091T	0
CPCT02230093T	0
CPCT02230095T	0
CPCT02230096T	0
CPCT02230097T	0
CPCT02230098T	0
CPCT02230099T	0
CPCT02230100T	0
CPCT02230101T	0
CPCT02230102T	0
CPCT02230105T	0
CPCT02230106T	0
CPCT02230107T	0
CPCT02230108T	0
CPCT02230109T	0
CPCT02230110T	0
CPCT02230111T	0
CPCT02230113T	0
CPCT02230115T	0
CPCT02230117T	0
CPCT02230118T	0
CPCT02230120T	0
CPCT02230120TII	0
CPCT02230124T	0
CPCT02230125T	0
CPCT02230126T	0
CPCT02230128T	0
CPCT02230130T	0
CPCT02230132T	0
CPCT02240001T	0
CPCT02240003T	0
CPCT02240005T	0
CPCT02240007T	0
CPCT02240007TII	0
CPCT02240008T	0
CPCT02240009T	0
CPCT02240010T	0
CPCT02240011T	0
CPCT02240012T	0
CPCT02240013T	0
CPCT02250001T	0
CPCT02250002T	0
CPCT02250003T	0
CPCT02250004T	0
CPCT02250005T	0
CPCT02250006T	0
CPCT02250007T	0
CPCT02250009T	0
CPCT02250010T	0
CPCT02250011T	0
CPCT02260001T	0
CPCT02260007T	0
CPCT02260008T	0
CPCT02260012T	0
CPCT02260014T	0
CPCT02260015T	0
CPCT02260016T	0
CPCT02260017T	0
CPCT02260021T	0
CPCT02260022T	0
CPCT02260028T	0
CPCT02260029T	0
CPCT02260039T	0
CPCT02260040T	0
CPCT02270001T	0
CPCT02270003T	0
CPCT02270006T	0
CPCT02270007T	0
CPCT02270008T	0
CPCT02270009T	0
CPCT02270018T	0
CPCT02270021T	0
CPCT02270022T	0
CPCT02270023T	0
CPCT02270026T	0
CPCT02270028T	0
CPCT02270029T	0
CPCT02270030T	0
CPCT02270031T	0
CPCT02270034T	0
CPCT02270035T	0
CPCT02270036T	0
CPCT02270041T	0
CPCT02270043T	0
CPCT02270045T	0
CPCT02270046T	0
CPCT02270047T	0
CPCT02270049T	0
CPCT02290001T	0
CPCT02290003T	0
CPCT02290006T	0
CPCT02290008T	0
CPCT02290010T	0
CPCT02290011T	0
CPCT02290013T	0
CPCT02290016T	0
CPCT02290017T	0
CPCT02290018T	0
CPCT02290020T	0
CPCT02290021T	0
CPCT02290023T	0
CPCT02290024T	0
CPCT02290028T	0
CPCT02290030T	0
CPCT02290031T	0
CPCT02290032T	0
CPCT02290033T	0
CPCT02290035T	0
CPCT02290036T	0
CPCT02290037T	0
CPCT02290038T	0
CPCT02290039T	0
CPCT02290040T	0
CPCT02290041T	0
CPCT02290044T	0
CPCT02290045T	0
CPCT02290046T	0
CPCT02290048T	0
CPCT02290049T	0
CPCT02290050T	0
CPCT02290051T	0
CPCT02290052T	0
CPCT02290053T	0
CPCT02290054T	0
CPCT02290055T	0
CPCT02290056T	0
CPCT02290057T	0
CPCT02290061T	0
CPCT02290064T	0
CPCT02290065T	0
CPCT02290067T	0
CPCT02300001T	0
CPCT02300002T	0
CPCT02300004T	0
CPCT02300005T	0
CPCT02300006T	0
CPCT02300008T	0
CPCT02300009T	0
CPCT02300010T	0
CPCT02300011T	0
CPCT02300014T	0
CPCT02300015T	0
CPCT02300016T	0
CPCT02300017T	0
CPCT02300018T	0
CPCT02300019T	0
CPCT02300021T	0
CPCT02300023T	0
CPCT02300026T	0
CPCT02300027T	0
CPCT02300028T	0
CPCT02300029T	0
CPCT02300030T	0
CPCT02300031T	0
CPCT02300032T	0
CPCT02300033T	0
CPCT02300034T	0
CPCT02300036T	0
CPCT02300038T	0
CPCT02300039T	0
CPCT02300040T	0
CPCT02300042T	0
CPCT02300043T	0
CPCT02300046T	0
CPCT02300048T	0
CPCT02300049T	0
CPCT02300050T	0
CPCT02300052T	0
CPCT02310002T	0
CPCT02310003T	0
CPCT02310004T	0
CPCT02310005T	0
CPCT02310006T	0
CPCT02310007T	0
CPCT02310008T	0
CPCT02310011T	0
CPCT02310012T	0
CPCT02310013T	0
CPCT02310016T	0
CPCT02310017T	0
CPCT02310018T	0
CPCT02310019T	0
CPCT02310021T	0
CPCT02310022T	0
CPCT02320001T	0
CPCT02320002T	0
CPCT02320003T	0
CPCT02320005T	0
CPCT02320007T	0
CPCT02320008T	0
CPCT02320009T	0
CPCT02320010T	0
CPCT02320011T	0
CPCT02330006T	0
CPCT02330007T	0
CPCT02330009T	0
CPCT02330015T	0
CPCT02330016T	0
CPCT02330017T	0
CPCT02330021T	0
CPCT02330023T	0
CPCT02330024T	0
CPCT02330025T	0
CPCT02330027T	0
CPCT02330029T	0
CPCT02330032T	0
CPCT02330033T	0
CPCT02330034T	0
CPCT02330035T	0
CPCT02330036T	0
CPCT02330037T	0
CPCT02330041T	0
CPCT02330042T	0
CPCT02330043T	0
CPCT02330044T	0
CPCT02330045T	0
CPCT02330046T	0
CPCT02330047T	0
CPCT02330049T	0
CPCT02330051T	0
CPCT02330052T	0
CPCT02330053T	0
CPCT02330055T	0
CPCT02330058T	0
CPCT02330059T	0
CPCT02330061T	0
CPCT02330063T	0
CPCT02330066T	0
CPCT02330067T	0
CPCT02330070T	0
CPCT02330071T	0
CPCT02330072T	0
CPCT02330072TII	0
CPCT02330073T	0
CPCT02330074T	0
CPCT02330075T	0
CPCT02330076T	0
CPCT02330078T	0
CPCT02330080T	0
CPCT02330082T	0
CPCT02330084T	0
CPCT02330085T	0
CPCT02330089T	0
CPCT02330092T	0
CPCT02330094T	0
CPCT02330095T	0
CPCT02330098T	0
CPCT02330099T	0
CPCT02330102T	0
CPCT02330103T	0
CPCT02330104T	0
CPCT02330111T	0
CPCT02330112T	0
CPCT02330117T	0
CPCT02330122T	0
CPCT02330123T	0
CPCT02330124T	0
CPCT02330125T	0
CPCT02330128T	0
CPCT02330129T	0
CPCT02330130T	0
CPCT02330131T	0
CPCT02330132T	0
CPCT02330133T	0
CPCT02330135T	0
CPCT02330138T	0
CPCT02330139T	0
CPCT02330143T	0
CPCT02330149T	0
CPCT02340001T	0
CPCT02340006T	0
CPCT02340008T	0
CPCT02340008TII	0
CPCT02340010T	0
CPCT02340010TII	0
CPCT02340010TIII	0
CPCT02340011T	0
CPCT02340012T	0
CPCT02340014T	0
CPCT02340017T	0
CPCT02340018T	0
CPCT02340018TII	0
CPCT02340019T	0
CPCT02340020T	0
CPCT02340022T	0
CPCT02340024T	0
CPCT02340025T	0
CPCT02340026T	0
CPCT02340029T	0
CPCT02340030T	0
CPCT02340031T	0
CPCT02340032T	0
CPCT02340034T	0
CPCT02340036T	0
CPCT02340037T	0
CPCT02340038T	0
CPCT02340039T	0
CPCT02340040T	0
CPCT02340041T	0
CPCT02340042T	0
CPCT02340045T	0
CPCT02340046T	0
CPCT02340047T	0
CPCT02340048T	0
CPCT02340049T	0
CPCT02340050T	0
CPCT02340055T	0
CPCT02340056T	0
CPCT02340057T	0
CPCT02340058T	0
CPCT02340060T	0
CPCT02340064T	0
CPCT02340066T	0
CPCT02340066TII	0
CPCT02340066TIII	0
CPCT02340066TIV	0
CPCT02340067T	0
CPCT02340068T	0
CPCT02340070T	0
CPCT02340071T	0
CPCT02340073T	0
CPCT02340074T	0
CPCT02340075T	0
CPCT02340077T	0
CPCT02340078T	0
CPCT02340080T	0
CPCT02340081T	0
CPCT02340083T	0
CPCT02340084T	0
CPCT02340086T	0
CPCT02340088T	0
CPCT02340090T	0
CPCT02340095T	0
CPCT02340097T	0
CPCT02340098T	0
CPCT02340099T	0
CPCT02340100T	0
CPCT02340102T	0
CPCT02340104T	0
CPCT02340106T	0
CPCT02340107T	0
CPCT02340108T	0
CPCT02340110T	0
CPCT02340112T	0
CPCT02340115T	0
CPCT02350002T	0
CPCT02350003T	0
CPCT02350007T	0
CPCT02350008T	0
CPCT02350009T	0
CPCT02350012T	0
CPCT02350014T	0
CPCT02350020T	0
CPCT02350021T	0
CPCT02350027T	0
CPCT02350029T	0
CPCT02350031T	0
CPCT02350032T	0
CPCT02360007T	0
CPCT02360008T	0
CPCT02360009T	0
CPCT02360011T	0
CPCT02360012T	0
CPCT02360014T	0
CPCT02360015T	0
CPCT02360016T	0
CPCT02360017T	0
CPCT02360018T	0
CPCT02360022T	0
CPCT02370001T	0
